Date,Region,"Total First Vaccine Doses","Total Fully Vaccinated","Total Vaccine Doses","New First Vaccine Doses","New Fully Vaccinated","New Vaccine Doses"
2021/06/14,"Far North Central",710,457,1167,7,3,10
2021/06/14,"Far North East",8992,3328,12320,11,14,25
2021/06/14,"Far North East",,,,,,
2021/06/14,"North West",44107,12978,57085,209,817,1026
2021/06/14,"North West",,,,,,
2021/06/14,"North West",,,,,,
2021/06/14,"North West",,,,,,
2021/06/14,"North Central",45556,15515,61071,107,583,690
2021/06/14,"North Central",,,,,,
2021/06/14,"North Central",,,,,,
2021/06/14,"North East",23606,8364,31970,15,121,136
2021/06/14,"North East",,,,,,
2021/06/14,"North East",,,,,,
2021/06/14,Saskatoon,193986,49080,243066,645,3092,3737
2021/06/14,"Central West",20323,7380,27703,11,82,93
2021/06/14,"Central West",,,,,,
2021/06/14,"Central East",54972,18251,73223,54,610,664
2021/06/14,"Central East",,,,,,
2021/06/14,"Central East",,,,,,
2021/06/14,"Central East",,,,,,
2021/06/14,"Central East",,,,,,
2021/06/14,Regina,166075,51084,217159,411,2135,2546
2021/06/14,"South West",20286,7229,27515,17,42,59
2021/06/14,"South West",,,,,,
2021/06/14,"South Central",34951,11279,46230,28,154,182
2021/06/14,"South Central",,,,,,
2021/06/14,"South East",47118,17384,64502,104,352,456
2021/06/14,"South East",,,,,,
2021/06/14,"South East",,,,,,
2021/06/14,"South East",,,,,,
2021/06/15,"Far North West",10663,4246,14909,3,9,12
2021/06/15,"Far North West",,,,,,
2021/06/15,"Far North Central",710,457,1167,0,0,0
2021/06/15,"Far North East",9069,3461,12530,77,133,210
2021/06/15,"Far North East",,,,,,
2021/06/15,"North West",44269,13524,57793,162,546,708
2021/06/15,"North West",,,,,,
2021/06/15,"North West",,,,,,
2021/06/15,"North West",,,,,,
2021/06/15,"North Central",45619,15939,61558,63,424,487
2021/06/15,"North Central",,,,,,
2021/06/15,"North Central",,,,,,
2021/06/15,"North East",23624,8405,32029,18,41,59
2021/06/15,"North East",,,,,,
2021/06/15,"North East",,,,,,
2021/06/15,Saskatoon,194331,51621,245952,345,2541,2886
2021/06/15,"Central West",20350,7461,27811,27,81,108
2021/06/15,"Central West",,,,,,
2021/06/15,"Central East",55013,18562,73575,41,311,352
2021/06/15,"Central East",,,,,,
2021/06/15,"Central East",,,,,,
2021/06/15,"Central East",,,,,,
2021/06/15,"Central East",,,,,,
2021/06/15,Regina,166367,52352,218719,292,1268,1560
2021/06/15,"South West",20295,7252,27547,9,23,32
2021/06/15,"South West",,,,,,
2021/06/15,"South Central",34968,11381,46349,17,102,119
2021/06/15,"South Central",,,,,,
2021/06/15,"South East",47143,17478,64621,25,94,119
2021/06/15,"South East",,,,,,
2021/06/15,"South East",,,,,,
2021/06/15,"South East",,,,,,
2021/06/16,"Far North West",10684,4376,15060,21,130,151
2021/06/16,"Far North West",,,,,,
2021/06/16,"Far North Central",712,458,1170,2,1,3
2021/06/16,"Far North East",9216,3560,12776,147,99,246
2021/06/16,"Far North East",,,,,,
2021/06/16,"North West",44406,14130,58536,137,606,743
2021/06/16,"North West",,,,,,
2021/06/16,"North West",,,,,,
2021/06/16,"North West",,,,,,
2021/06/16,"North Central",45761,16602,62363,142,663,805
2021/06/16,"North Central",,,,,,
2021/06/16,"North Central",,,,,,
2021/06/16,"North East",23667,8568,32235,43,163,206
2021/06/16,"North East",,,,,,
2021/06/16,"North East",,,,,,
2021/06/16,Saskatoon,194803,54394,249197,472,2773,3245
2021/06/16,"Central West",20463,7666,28129,113,205,318
2021/06/16,"Central West",,,,,,
2021/06/16,"Central East",55145,18998,74143,132,436,568
2021/06/16,"Central East",,,,,,
2021/06/16,"Central East",,,,,,
2021/06/16,"Central East",,,,,,
2021/06/16,"Central East",,,,,,
2021/06/16,Regina,166971,55290,222261,604,2938,3542
2021/06/16,"South West",20345,7455,27800,50,203,253
2021/06/16,"South West",,,,,,
2021/06/16,"South Central",35097,12282,47379,129,901,1030
2021/06/16,"South Central",,,,,,
2021/06/16,"South East",47243,18011,65254,100,533,633
2021/06/16,"South East",,,,,,
2021/06/16,"South East",,,,,,
2021/06/16,"South East",,,,,,
2021/06/17,"Far North West",10793,4492,15285,109,116,225
2021/06/17,"Far North West",,,,,,
2021/06/17,"Far North Central",717,461,1178,5,3,8
2021/06/17,"Far North East",9254,3654,12908,38,94,132
2021/06/17,"Far North East",,,,,,
2021/06/17,"North West",44569,14858,59427,163,728,891
2021/06/17,"North West",,,,,,
2021/06/17,"North West",,,,,,
2021/06/17,"North West",,,,,,
2021/06/17,"North Central",45966,17820,63786,205,1218,1423
2021/06/17,"North Central",,,,,,
2021/06/17,"North Central",,,,,,
2021/06/17,"North East",23744,8809,32553,77,241,318
2021/06/17,"North East",,,,,,
2021/06/17,"North East",,,,,,
2021/06/17,Saskatoon,195622,58120,253742,819,3726,4545
2021/06/17,"Central West",20568,7856,28424,105,190,295
2021/06/17,"Central West",,,,,,
2021/06/17,"Central East",55393,19801,75194,248,803,1051
2021/06/17,"Central East",,,,,,
2021/06/17,"Central East",,,,,,
2021/06/17,"Central East",,,,,,
2021/06/17,"Central East",,,,,,
2021/06/17,Regina,167766,58973,226739,795,3683,4478
2021/06/17,"South West",20434,7690,28124,89,235,324
2021/06/17,"South West",,,,,,
2021/06/17,"South Central",35170,12688,47858,73,406,479
2021/06/17,"South Central",,,,,,
2021/06/17,"South East",47399,18730,66129,156,719,875
2021/06/17,"South East",,,,,,
2021/06/17,"South East",,,,,,
2021/06/17,"South East",,,,,,
2021/06/18,"Far North West",10863,4604,15467,70,112,182
2021/06/18,"Far North West",,,,,,
2021/06/18,"Far North Central",717,464,1181,0,3,3
2021/06/18,"Far North East",9387,3942,13329,133,288,421
2021/06/18,"Far North East",,,,,,
2021/06/18,"North West",44892,16356,61248,323,1498,1821
2021/06/18,"North West",,,,,,
2021/06/18,"North West",,,,,,
2021/06/18,"North West",,,,,,
2021/06/18,"North Central",46214,19493,65707,248,1673,1921
2021/06/18,"North Central",,,,,,
2021/06/18,"North Central",,,,,,
2021/06/18,"North East",24088,9274,33362,344,465,809
2021/06/18,"North East",,,,,,
2021/06/18,"North East",,,,,,
2021/06/18,Saskatoon,196895,61953,258848,1273,3833,5106
2021/06/18,"Central West",20808,8254,29062,240,398,638
2021/06/18,"Central West",,,,,,
2021/06/18,"Central East",55809,21508,77317,416,1707,2123
2021/06/18,"Central East",,,,,,
2021/06/18,"Central East",,,,,,
2021/06/18,"Central East",,,,,,
2021/06/18,"Central East",,,,,,
2021/06/18,Regina,168856,65179,234035,1090,6206,7296
2021/06/18,"South West",20591,8145,28736,157,455,612
2021/06/18,"South West",,,,,,
2021/06/18,"South Central",35360,13598,48958,190,910,1100
2021/06/18,"South Central",,,,,,
2021/06/18,"South East",47708,19896,67604,309,1166,1475
2021/06/18,"South East",,,,,,
2021/06/18,"South East",,,,,,
2021/06/18,"South East",,,,,,
2021/06/19,"Far North West",10949,4923,15872,86,319,405
2021/06/19,"Far North West",,,,,,
2021/06/19,"Far North Central",726,475,1201,9,11,20
2021/06/19,"Far North East",9473,4262,13735,86,320,406
2021/06/19,"Far North East",,,,,,
2021/06/19,"North West",45184,17827,63011,292,1471,1763
2021/06/19,"North West",,,,,,
2021/06/19,"North West",,,,,,
2021/06/19,"North West",,,,,,
2021/06/19,"North Central",46479,20988,67467,265,1495,1760
2021/06/19,"North Central",,,,,,
2021/06/19,"North Central",,,,,,
2021/06/19,"North East",24139,9545,33684,51,271,322
2021/06/19,"North East",,,,,,
2021/06/19,"North East",,,,,,
2021/06/19,Saskatoon,197789,66674,264463,894,4721,5615
2021/06/19,"Central West",20915,8658,29573,107,404,511
2021/06/19,"Central West",,,,,,
2021/06/19,"Central East",56071,22650,78721,262,1142,1404
2021/06/19,"Central East",,,,,,
2021/06/19,"Central East",,,,,,
2021/06/19,"Central East",,,,,,
2021/06/19,"Central East",,,,,,
2021/06/19,Regina,169520,68050,237570,664,2871,3535
2021/06/19,"South West",20767,8693,29460,176,548,724
2021/06/19,"South West",,,,,,
2021/06/19,"South Central",35513,14990,50503,153,1392,1545
2021/06/19,"South Central",,,,,,
2021/06/19,"South East",47919,20856,68775,211,960,1171
2021/06/19,"South East",,,,,,
2021/06/19,"South East",,,,,,
2021/06/19,"South East",,,,,,
2021/06/20,"Far North West",11009,5475,16484,60,552,612
2021/06/20,"Far North West",,,,,,
2021/06/20,"Far North Central",731,480,1211,5,5,10
2021/06/20,"Far North East",9497,4403,13900,24,141,165
2021/06/20,"Far North East",,,,,,
2021/06/20,"North West",45348,18399,63747,164,572,736
2021/06/20,"North West",,,,,,
2021/06/20,"North West",,,,,,
2021/06/20,"North West",,,,,,
2021/06/20,"North Central",46618,21691,68309,139,703,842
2021/06/20,"North Central",,,,,,
2021/06/20,"North Central",,,,,,
2021/06/20,"North East",24221,10490,34711,82,945,1027
2021/06/20,"North East",,,,,,
2021/06/20,"North East",,,,,,
2021/06/20,Saskatoon,198598,69665,268263,809,2991,3800
2021/06/20,"Central West",20981,9204,30185,66,546,612
2021/06/20,"Central West",,,,,,
2021/06/20,"Central East",56346,24353,80699,275,1703,1978
2021/06/20,"Central East",,,,,,
2021/06/20,"Central East",,,,,,
2021/06/20,"Central East",,,,,,
2021/06/20,"Central East",,,,,,
2021/06/20,Regina,169929,70411,240340,409,2361,2770
2021/06/20,"South West",20826,9099,29925,59,406,465
2021/06/20,"South West",,,,,,
2021/06/20,"South Central",35594,15585,51179,81,595,676
2021/06/20,"South Central",,,,,,
2021/06/20,"South East",48135,22467,70602,216,1611,1827
2021/06/20,"South East",,,,,,
2021/06/20,"South East",,,,,,
2021/06/20,"South East",,,,,,
2021/06/21,"Far North West",11014,5505,16519,5,30,35
2021/06/21,"Far North West",,,,,,
2021/06/21,"Far North Central",731,482,1213,0,2,2
2021/06/21,"Far North East",9500,4425,13925,3,22,25
2021/06/21,"Far North East",,,,,,
2021/06/21,"North West",45353,18405,63758,5,6,11
2021/06/21,"North West",,,,,,
2021/06/21,"North West",,,,,,
2021/06/21,"North West",,,,,,
2021/06/21,"North Central",46629,21733,68362,11,42,53
2021/06/21,"North Central",,,,,,
2021/06/21,"North Central",,,,,,
2021/06/21,"North East",24232,10521,34753,11,31,42
2021/06/21,"North East",,,,,,
2021/06/21,"North East",,,,,,
2021/06/21,Saskatoon,198677,69822,268499,79,157,236
2021/06/21,"Central West",20982,9218,30200,1,14,15
2021/06/21,"Central West",,,,,,
2021/06/21,"Central East",56372,24385,80757,26,32,58
2021/06/21,"Central East",,,,,,
2021/06/21,"Central East",,,,,,
2021/06/21,"Central East",,,,,,
2021/06/21,"Central East",,,,,,
2021/06/21,Regina,169996,70687,240683,67,276,343
2021/06/21,"South West",20833,9107,29940,7,8,15
2021/06/21,"South West",,,,,,
2021/06/21,"South Central",35600,15603,51203,6,18,24
2021/06/21,"South Central",,,,,,
2021/06/21,"South East",48148,22524,70672,13,57,70
2021/06/21,"South East",,,,,,
2021/06/21,"South East",,,,,,
2021/06/21,"South East",,,,,,
2021/06/22,"Far North West",11023,5522,16545,9,17,26
2021/06/22,"Far North West",,,,,,
2021/06/22,"Far North Central",731,482,1213,0,0,0
2021/06/22,"Far North East",9520,4494,14014,20,69,89
2021/06/22,"Far North East",,,,,,
2021/06/22,"North West",45423,18817,64240,70,412,482
2021/06/22,"North West",,,,,,
2021/06/22,"North West",,,,,,
2021/06/22,"North West",,,,,,
2021/06/22,"North Central",46700,22113,68813,71,380,451
2021/06/22,"North Central",,,,,,
2021/06/22,"North Central",,,,,,
2021/06/22,"North East",24260,10833,35093,28,312,340
2021/06/22,"North East",,,,,,
2021/06/22,"North East",,,,,,
2021/06/22,Saskatoon,198969,72104,271073,292,2282,2574
2021/06/22,"Central West",20990,9277,30267,8,59,67
2021/06/22,"Central West",,,,,,
2021/06/22,"Central East",56461,25003,81464,89,618,707
2021/06/22,"Central East",,,,,,
2021/06/22,"Central East",,,,,,
2021/06/22,"Central East",,,,,,
2021/06/22,"Central East",,,,,,
2021/06/22,Regina,170162,71382,241544,166,695,861
2021/06/22,"South West",20864,9302,30166,31,195,226
2021/06/22,"South West",,,,,,
2021/06/22,"South Central",35619,15665,51284,19,62,81
2021/06/22,"South Central",,,,,,
2021/06/22,"South East",48189,22877,71066,41,353,394
2021/06/22,"South East",,,,,,
2021/06/22,"South East",,,,,,
2021/06/22,"South East",,,,,,
2021/06/23,"Far North West",11086,6008,17094,63,486,549
2021/06/23,"Far North West",,,,,,
2021/06/23,"Far North Central",769,493,1262,38,11,49
2021/06/23,"Far North East",9608,4808,14416,88,314,402
2021/06/23,"Far North East",,,,,,
2021/06/23,"North West",45531,19554,65085,108,737,845
2021/06/23,"North West",,,,,,
2021/06/23,"North West",,,,,,
2021/06/23,"North West",,,,,,
2021/06/23,"North Central",46847,22742,69589,147,629,776
2021/06/23,"North Central",,,,,,
2021/06/23,"North Central",,,,,,
2021/06/23,"North East",24330,11901,36231,70,1068,1138
2021/06/23,"North East",,,,,,
2021/06/23,"North East",,,,,,
2021/06/23,Saskatoon,199310,76006,275316,341,3902,4243
2021/06/23,"Central West",21036,10123,31159,46,846,892
2021/06/23,"Central West",,,,,,
2021/06/23,"Central East",56609,26571,83180,148,1568,1716
2021/06/23,"Central East",,,,,,
2021/06/23,"Central East",,,,,,
2021/06/23,"Central East",,,,,,
2021/06/23,"Central East",,,,,,
2021/06/23,Regina,170426,75316,245742,264,3934,4198
2021/06/23,"South West",20934,9860,30794,70,558,628
2021/06/23,"South West",,,,,,
2021/06/23,"South Central",35697,16486,52183,78,821,899
2021/06/23,"South Central",,,,,,
2021/06/23,"South East",48333,24305,72638,144,1428,1572
2021/06/23,"South East",,,,,,
2021/06/23,"South East",,,,,,
2021/06/23,"South East",,,,,,
2021/06/24,"Far North West",11154,6470,17624,68,462,530
2021/06/24,"Far North West",,,,,,
2021/06/24,"Far North Central",787,502,1289,18,9,27
2021/06/24,"Far North East",9708,5084,14792,100,276,376
2021/06/24,"Far North East",,,,,,
2021/06/24,"North West",45725,20266,65991,194,712,906
2021/06/24,"North West",,,,,,
2021/06/24,"North West",,,,,,
2021/06/24,"North West",,,,,,
2021/06/24,"North Central",47045,24196,71241,198,1454,1652
2021/06/24,"North Central",,,,,,
2021/06/24,"North Central",,,,,,
2021/06/24,"North East",24451,13283,37734,121,1382,1503
2021/06/24,"North East",,,,,,
2021/06/24,"North East",,,,,,
2021/06/24,Saskatoon,199906,81971,281877,596,5965,6561
2021/06/24,"Central West",21116,10899,32015,80,776,856
2021/06/24,"Central West",,,,,,
2021/06/24,"Central East",56797,29003,85800,188,2432,2620
2021/06/24,"Central East",,,,,,
2021/06/24,"Central East",,,,,,
2021/06/24,"Central East",,,,,,
2021/06/24,"Central East",,,,,,
2021/06/24,Regina,170827,80029,250856,401,4713,5114
2021/06/24,"South West",21042,10853,31895,108,993,1101
2021/06/24,"South West",,,,,,
2021/06/24,"South Central",35794,17621,53415,97,1135,1232
2021/06/24,"South Central",,,,,,
2021/06/24,"South East",48499,25996,74495,166,1691,1857
2021/06/24,"South East",,,,,,
2021/06/24,"South East",,,,,,
2021/06/24,"South East",,,,,,
2021/06/25,"Far North West",11260,6773,18033,106,303,409
2021/06/25,"Far North West",,,,,,
2021/06/25,"Far North Central",792,505,1297,5,3,8
2021/06/25,"Far North East",9811,5403,15214,103,319,422
2021/06/25,"Far North East",,,,,,
2021/06/25,"North West",45785,20616,66401,60,350,410
2021/06/25,"North West",,,,,,
2021/06/25,"North West",,,,,,
2021/06/25,"North West",,,,,,
2021/06/25,"North Central",47199,25355,72554,154,1159,1313
2021/06/25,"North Central",,,,,,
2021/06/25,"North Central",,,,,,
2021/06/25,"North East",24560,14043,38603,109,760,869
2021/06/25,"North East",,,,,,
2021/06/25,"North East",,,,,,
2021/06/25,Saskatoon,200480,87414,287894,574,5443,6017
2021/06/25,"Central West",21216,12046,33262,100,1147,1247
2021/06/25,"Central West",,,,,,
2021/06/25,"Central East",56974,30868,87842,177,1865,2042
2021/06/25,"Central East",,,,,,
2021/06/25,"Central East",,,,,,
2021/06/25,"Central East",,,,,,
2021/06/25,"Central East",,,,,,
2021/06/25,Regina,171189,83573,254762,362,3544,3906
2021/06/25,"South West",21136,11582,32718,94,729,823
2021/06/25,"South West",,,,,,
2021/06/25,"South Central",35902,18729,54631,108,1108,1216
2021/06/25,"South Central",,,,,,
2021/06/25,"South East",48669,27576,76245,170,1580,1750
2021/06/25,"South East",,,,,,
2021/06/25,"South East",,,,,,
2021/06/25,"South East",,,,,,
2021/06/26,"Far North West",11333,7030,18363,73,257,330
2021/06/26,"Far North West",,,,,,
2021/06/26,"Far North Central",798,509,1307,6,4,10
2021/06/26,"Far North East",9868,5571,15439,57,168,225
2021/06/26,"Far North East",,,,,,
2021/06/26,"North West",45877,21543,67420,92,927,1019
2021/06/26,"North West",,,,,,
2021/06/26,"North West",,,,,,
2021/06/26,"North West",,,,,,
2021/06/26,"North Central",47380,26654,74034,181,1299,1480
2021/06/26,"North Central",,,,,,
2021/06/26,"North Central",,,,,,
2021/06/26,"North East",24654,14820,39474,94,777,871
2021/06/26,"North East",,,,,,
2021/06/26,"North East",,,,,,
2021/06/26,Saskatoon,201074,93552,294626,594,6138,6732
2021/06/26,"Central West",21255,12664,33919,39,618,657
2021/06/26,"Central West",,,,,,
2021/06/26,"Central East",57195,32866,90061,221,1998,2219
2021/06/26,"Central East",,,,,,
2021/06/26,"Central East",,,,,,
2021/06/26,"Central East",,,,,,
2021/06/26,"Central East",,,,,,
2021/06/26,Regina,171598,87934,259532,409,4361,4770
2021/06/26,"South West",21234,12407,33641,98,825,923
2021/06/26,"South West",,,,,,
2021/06/26,"South Central",35994,19946,55940,92,1217,1309
2021/06/26,"South Central",,,,,,
2021/06/26,"South East",48826,29547,78373,157,1971,2128
2021/06/26,"South East",,,,,,
2021/06/26,"South East",,,,,,
2021/06/26,"South East",,,,,,
2021/06/27,"Far North West",11368,7263,18631,35,233,268
2021/06/27,"Far North West",,,,,,
2021/06/27,"Far North Central",802,515,1317,4,6,10
2021/06/27,"Far North East",9927,5782,15709,59,211,270
2021/06/27,"Far North East",,,,,,
2021/06/27,"North West",46051,22734,68785,174,1191,1365
2021/06/27,"North West",,,,,,
2021/06/27,"North West",,,,,,
2021/06/27,"North West",,,,,,
2021/06/27,"North Central",47543,27815,75358,163,1161,1324
2021/06/27,"North Central",,,,,,
2021/06/27,"North Central",,,,,,
2021/06/27,"North East",24719,15604,40323,65,784,849
2021/06/27,"North East",,,,,,
2021/06/27,"North East",,,,,,
2021/06/27,Saskatoon,201571,99798,301369,497,6246,6743
2021/06/27,"Central West",21289,13141,34430,34,477,511
2021/06/27,"Central West",,,,,,
2021/06/27,"Central East",57367,34835,92202,172,1969,2141
2021/06/27,"Central East",,,,,,
2021/06/27,"Central East",,,,,,
2021/06/27,"Central East",,,,,,
2021/06/27,"Central East",,,,,,
2021/06/27,Regina,171901,92392,264293,303,4458,4761
2021/06/27,"South West",21285,13089,34374,51,682,733
2021/06/27,"South West",,,,,,
2021/06/27,"South Central",36117,21114,57231,123,1168,1291
2021/06/27,"South Central",,,,,,
2021/06/27,"South East",48972,30859,79831,146,1312,1458
2021/06/27,"South East",,,,,,
2021/06/27,"South East",,,,,,
2021/06/27,"South East",,,,,,
2021/06/28,"Far North West",11378,7341,18719,10,78,88
2021/06/28,"Far North West",,,,,,
2021/06/28,"Far North Central",802,515,1317,0,0,0
2021/06/28,"Far North East",9948,5881,15829,21,99,120
2021/06/28,"Far North East",,,,,,
2021/06/28,"North West",46160,23352,69512,109,618,727
2021/06/28,"North West",,,,,,
2021/06/28,"North West",,,,,,
2021/06/28,"North West",,,,,,
2021/06/28,"North Central",47587,28310,75897,44,495,539
2021/06/28,"North Central",,,,,,
2021/06/28,"North Central",,,,,,
2021/06/28,"North East",24731,15780,40511,12,176,188
2021/06/28,"North East",,,,,,
2021/06/28,"North East",,,,,,
2021/06/28,Saskatoon,201883,104557,306440,312,4759,5071
2021/06/28,"Central West",21302,13252,34554,13,111,124
2021/06/28,"Central West",,,,,,
2021/06/28,"Central East",57434,35416,92850,67,581,648
2021/06/28,"Central East",,,,,,
2021/06/28,"Central East",,,,,,
2021/06/28,"Central East",,,,,,
2021/06/28,"Central East",,,,,,
